2190,    -1.322,   MM,01
2191,    -1.846,   MM,02
2192,    -2.605,   MM,03
2193,    -1.847,   MM,02
2194,    -0.901,   MM,04
2195,    -1.323,   MM,01
2196,    -2.606,   MM,03
2197,    -2.608,   MM,03
2198,    -1.324,   MM,01
2199,    -1.847,   MM,02
2200,    -0.902,   MM,04
2201,    -0.902,   MM,04
2202,    -1.325,   MM,01
2203,    -1.848,   MM,02
2204,    -2.610,   MM,03
2205,    -1.848,   MM,02
2206,    -0.903,   MM,04
2207,    -1.325,   MM,01
2208,    -2.612,   MM,03
2209,    -2.614,   MM,03
2210,    -1.326,   MM,01
2211,    -1.849,   MM,02
2212,    -0.903,   MM,04
2213,    -0.904,   MM,04
2214,    -1.327,   MM,01
2215,    -1.850,   MM,02
2216,    -2.616,   MM,03
2217,    -1.850,   MM,02
2218,    -0.905,   MM,04
2219,    -1.327,   MM,01
2220,    -2.618,   MM,03
2221,    -2.619,   MM,03
2222,    -1.328,   MM,01
2223,    -1.851,   MM,02
2224,    -0.905,   MM,04
2225,    -0.906,   MM,04
2226,    -1.329,   MM,01
2227,    -1.851,   MM,02
2228,    -2.621,   MM,03
2229,    -1.852,   MM,02
2230,    -0.907,   MM,04
2231,    -1.329,   MM,01
2232,    -2.623,   MM,03
2233,    -2.625,   MM,03
2234,    -1.330,   MM,01
2235,    -1.852,   MM,02
2236,    -0.907,   MM,04
2237,    -0.908,   MM,04
2238,    -1.331,   MM,01
2239,    -1.853,   MM,02
2240,    -2.627,   MM,03
2241,    -1.853,   MM,02
2242,    -0.909,   MM,04
2243,    -1.331,   MM,01
2244,    -2.629,   MM,03
2245,    -2.630,   MM,03
2246,    -1.332,   MM,01
2247,    -1.854,   MM,02
2248,    -0.909,   MM,04
2249,    -0.910,   MM,04
2250,    -1.333,   MM,01
2251,    -1.854,   MM,02
2252,    -2.632,   MM,03
2253,    -1.855,   MM,02
2254,    -0.910,   MM,04
2255,    -1.334,   MM,01
2256,    -2.634,   MM,03
2257,    -2.636,   MM,03
2258,    -1.334,   MM,01
2259,    -1.855,   MM,02
2260,    -0.911,   MM,04
2261,    -0.912,   MM,04
2262,    -1.335,   MM,01
2263,    -1.856,   MM,02
2264,    -2.638,   MM,03
2265,    -1.856,   MM,02
2266,    -0.912,   MM,04
2267,    -1.336,   MM,01
2268,    -2.639,   MM,03
2269,    -2.641,   MM,03
2270,    -1.336,   MM,01
2271,    -1.856,   MM,02
2272,    -0.913,   MM,04
2273,    -0.913,   MM,04
2274,    -1.337,   MM,01
2275,    -1.857,   MM,02
2276,    -2.643,   MM,03
2277,    -1.857,   MM,02
2278,    -0.914,   MM,04
2279,    -1.338,   MM,01
2280,    -2.645,   MM,03
2281,    -2.646,   MM,03
2282,    -1.338,   MM,01
2283,    -1.858,   MM,02
2284,    -0.915,   MM,04
2285,    -0.915,   MM,04
2286,    -1.339,   MM,01
2287,    -1.858,   MM,02
2288,    -2.648,   MM,03
2289,    -1.859,   MM,02
2290,    -0.916,   MM,04
2291,    -1.340,   MM,01
2292,    -2.650,   MM,03
2293,    -2.652,   MM,03
2294,    -1.340,   MM,01
2295,    -1.859,   MM,02
2296,    -0.917,   MM,04
2297,    -0.917,   MM,04
2298,    -1.341,   MM,01
2299,    -1.859,   MM,02
2300,    -2.653,   MM,03
